   1.0000000000000000       -9543668760068640.0     
  0.99782995200766544       -9543382560064188.0     
  0.99646604206284617       -9543202360061388.0     
  0.99510399641396097       -9543022160058586.0     
  0.99340485642528342       -9542797016055082.0     
  0.99126985682897717       -9542513572050672.0     
  0.98879803350770246       -9542184647555764.0     
  0.98596540316277903       -9541806698060090.0     
  0.98276105123885249       -9541377839720086.0     
  0.97920187179239360       -9540899850379322.0     
  0.97527504689110234       -9540370467098360.0     
  0.97099358330987007       -9539790839816616.0     
  0.96636495843126879       -9539161331522804.0     
  0.96139129535430057       -9538481527309842.0     
  0.95608065495199768       -9537751771380126.0     
  0.95043804016407107       -9536971942618000.0     
  0.94447168266638337       -9536142319529836.0     
  0.93818808431133172       -9535262898524236.0     
  0.93159188290739126       -9534333367577184.0     
  0.92469429464605368       -9533354299296028.0     
  0.91750153528169509       -9532325523851460.0     
  0.91001861477000379       -9531246651579664.0     
  0.90225836551394878       -9530118383249848.0     
  0.89422947618192183       -9528940796995716.0     
  0.88593733573857081       -9527713448946626.0     
  0.87739326790497363       -9526436736806538.0     
  0.86860761666650099       -9525110894686424.0     
  0.85958793869526595       -9523735710915986.0     
  0.85034465013484439       -9522311381647796.0     
  0.84088748561710458       -9520837980868638.0     
  0.83122677844481230       -9519315659142570.0     
  0.82137237279127795       -9517744476384498.0     
  0.81133455239951846       -9516124549906568.0     
  0.80112424469396615       -9514456094299962.0     
  0.79075065882328577       -9512739037093684.0     
  0.78022452520538943       -9510973549379152.0     
  0.76955605044618858       -9509159715007144.0     
  0.75875494583735115       -9507297532204094.0     
  0.74783275980565400       -9505387320923592.0     
  0.73680040451057560       -9503429307239294.0     
  0.72566688333883056       -9501423388131658.0     
  0.71444215468963279       -9499369636523276.0     
  0.70313692845930331       -9497268279649062.0     
  0.69176135011238427       -9495119463683204.0     
  0.68032557607891653       -9492923361002584.0     
  0.66883928590702590       -9490680078848818.0     
  0.65731214043823993       -9488389747900394.0     
  0.64575379279766842       -9486052528952066.0     
  0.63417378687417503       -9483668596854784.0     
  0.62258121219439366       -9481238070999280.0     
  0.61098469780798170       -9478761010848370.0     
  0.59939348502300760       -9476237647939822.0     
  0.58781600153520319       -9473668085200294.0     
  0.57626052753533519       -9471052438129568.0     
  0.56473603677230999       -9468391034019620.0     
  0.55325016043812425       -9465683950709218.0     
  0.54181059143165244       -9462931333034340.0     
  0.53042532349933191       -9460133460824402.0     
  0.51910114838361121       -9457290383442194.0     
  0.50784450018630012       -9454402114200786.0     
  0.49666283694098423       -9451468993866810.0     
  0.48556274017525147       -9448491213504042.0     
  0.47455029421099032       -9445468902741876.0     
  0.46363172442148365       -9442402304343050.0     
  0.45281275885539057       -9439291602399840.0     
  0.44209902408728657       -9436137033186132.0     
  0.43149512316678895       -9432938610018726.0     
  0.42100587856241195       -9429696484092486.0     
  0.41063574315701479       -9426410773046888.0     
  0.40038938832781901       -9423081749753886.0     
  0.39027118774146335       -9419709687714866.0     
  0.38028474073978685       -9416294694863948.0     
  0.37043372972573363       -9412836995111594.0     
  0.36072221034591029       -9409337049006318.0     
  0.35115285898530613       -9405794926928972.0     
  0.34172750006167735       -9402210455825808.0     
  0.33244935929478631       -9398584076896666.0     
  0.32332083618394525       -9394916024372410.0     
  0.31434432705656629       -9391206637574246.0     
  0.30552187346440191       -9387456221934836.0     
  0.29685447746533089       -9383664736897734.0     
  0.28834350811291803       -9379832384172054.0     
  0.27998963224145229       -9375959139217592.0     
  0.27179380952514404       -9372045196370090.0     
  0.26375696161210144       -9368090835027330.0     
  0.25588014650620661       -9364096519144818.0     
  0.24816409641067202       -9360062676484520.0     
  0.24060815679289435       -9355989106507658.0     
  0.23321230182631777       -9351876013803546.0     
  0.22597649315763524       -9347723697874534.0     
  0.21890024068582564       -9343532299866808.0     
  0.21198341324559128       -9339302275422858.0     
  0.20522485264158916       -9335033552671574.0     
  0.19862382356284358       -9330726399564410.0     
  0.19217988420647630       -9326381389569582.0     
  0.18589118532181170       -9321998242337294.0     
  0.17975656276162605       -9317577203353008.0     
  0.17377527834420903       -9313118937027978.0     
  0.16794562930357876       -9308623502862846.0     
  0.16226537943065419       -9304090589887302.0     
  0.15673344341507484       -9299520862893154.0     
  0.15134835795900228       -9294914804526812.0     
  0.14610790134679832       -9290272329223852.0     
  0.14101042554756704       -9285593916404976.0     
  0.13605326818553046       -9280879172799774.0     
  0.13123466115005847       -9276128579348926.0     
  0.12655275840380811       -9271342641290298.0     
  0.12200527723220708       -9266521496091592.0     
  0.11759021429443949       -9261665637093854.0     
  0.11330464940558158       -9256774584548994.0     
  0.10914651860110959       -9251848830849974.0     
  0.10511369397123885       -9246888875741560.0     
  0.10120361982938642       -9241894744312496.0     
   9.7413864500393049E-002  -9236866631012982.0     
   9.3741876581352912E-002  -9231804586366610.0     
   9.0185408641786466E-002  -9226709101465900.0     
   8.6742077056957578E-002  -9221580522728340.0     
   8.3409298236963053E-002  -9216418912282718.0     
   8.0184591419665566E-002  -9211224480326872.0     
   7.7065478838558937E-002  -9205997440428834.0     
   7.4049561740780562E-002  -9200738139449228.0     
   7.1134297573149374E-002  -9195446666215690.0     
   6.8317101198637126E-002  -9190122985702794.0     
   6.5595739420405433E-002  -9184767701787266.0     
   6.2967841087110080E-002  -9179381163607934.0     
   6.0430871790218554E-002  -9173963345403412.0     
   5.7982344345613550E-002  -9168514238165588.0     
   5.5619912642322314E-002  -9163034074039190.0     
   5.3341303401183447E-002  -9157523207677722.0     
   5.1144300187712995E-002  -9151982096043908.0     
   4.9026657217448665E-002  -9146411081754062.0     
   4.6986030052941670E-002  -9140810165345308.0     
   4.5020198553254225E-002  -9135179576597336.0     
   4.3126940632173844E-002  -9129519438808916.0     
   4.1304075178115865E-002  -9123829878055108.0     
   3.9549494317065594E-002  -9118111129214732.0     
   3.7861154695370075E-002  -9112363528012392.0     
   3.6237043450382360E-002  -9106587406323492.0     
   3.4675127033805701E-002  -9100782891765440.0     
   3.3173440460837811E-002  -9094950211206410.0     
   3.1730058536444339E-002  -9089089593272678.0     
   3.0343073154391748E-002  -9083201168024206.0     
   2.9010621306738545E-002  -9077285069652218.0     
   2.7730922928912799E-002  -9071341617582208.0     
   2.6502198080941685E-002  -9065370948310304.0     
   2.5322744432470363E-002  -9059373373237570.0     
   2.4190898026680441E-002  -9053349207247848.0     
   2.3104999873703333E-002  -9047298577255056.0     
   2.2063450831223873E-002  -9041221704126104.0     
   2.1064691546228746E-002  -9035118802383166.0     
   2.0107203901524717E-002  -9028990089499474.0     
   1.9189497271934780E-002  -9022835694151390.0     
   1.8310135515946728E-002  -9016655831395986.0     
   1.7467721619779341E-002  -9010450712320576.0     
   1.6660897954930434E-002  -9004220548332905.0     
   1.5888354756644255E-002  -8997965625329639.0     
   1.5148818771733453E-002  -8991686227432684.0     
   1.4441027171193721E-002  -8985382401714552.0     
